feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,Year,Month
7693641,4122736828,47590944,3,The product met my expectations.,Delivery,Neutral,2024-02-07,2024,February
9979648,7238138072,32929817,1,I had a bad experience.,Product Quality,Negative,2024-08-26,2024,August
6642426,6244736404,8791577,4,Great prices and fast delivery!,App Experience,Positive,2024-08-19,2024,August
1322588,1297341963,70230254,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-07-28,2024,July
4704197,3842442278,89223620,2,I had a bad experience.,App Experience,Negative,2024-10-27,2024,October
3164637,9576684860,9347990,5,Great prices and fast delivery!,Delivery,Positive,2023-04-28,2023,April
5393889,1592757566,78903046,4,The product met my expectations.,App Experience,Neutral,2024-07-17,2024,July
7087910,5060677329,68219091,3,Not worth the price I paid.,Delivery,Negative,2024-03-29,2024,March
7638910,2241930006,66943324,1,The order was incorrect.,Customer Service,Negative,2023-05-11,2023,May
8014010,3246505078,45481936,4,Good selection of products.,Customer Service,Positive,2024-08-15,2024,August
4506732,5870152806,376144,4,"Overall good experience, thank you!",Product Quality,Positive,2024-03-23,2024,March
2676781,8919999754,8395610,4,"It was okay, nothing special.",Customer Service,Neutral,2023-07-12,2023,July
707024,1080338783,1601161,5,Very happy with the service!,App Experience,Positive,2023-07-21,2023,July
100920,4641905606,40667183,3,The order was incorrect.,Delivery,Negative,2024-09-18,2024,September
3267226,9456413999,32019725,4,Customer service was very helpful.,Customer Service,Positive,2023-08-26,2023,August
1280415,4764056827,8025622,5,Will definitely order again.,Delivery,Positive,2024-07-19,2024,July
7534424,5168057633,45477575,5,Good selection of products.,App Experience,Positive,2024-11-07,2024,November
9465640,1442559656,85074810,1,Not worth the price I paid.,Product Quality,Negative,2023-10-05,2023,October
208094,6590257283,2058037,3,"It was okay, nothing special.",Product Quality,Neutral,2023-02-10,2023,February
1712363,3429671763,21481338,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-03-26,2024,March
4533038,4750086089,97259564,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-08-16,2023,August
6503213,3204128006,62323608,5,Highly recommended!,Product Quality,Positive,2023-11-22,2023,November
3773206,3171917027,55936462,1,The packaging was poor.,App Experience,Negative,2024-03-31,2024,March
7239225,8814047085,68475914,1,Very disappointed with the quality.,App Experience,Negative,2023-10-04,2023,October
3992027,1889723479,5754255,3,"Average experience, could improve.",Product Quality,Neutral,2024-06-24,2024,June
8608633,942025494,62679120,4,Very happy with the service!,Customer Service,Positive,2024-02-03,2024,February
8499058,4104444500,57526322,5,Very happy with the service!,App Experience,Positive,2024-10-13,2024,October
7695538,7562260313,13871547,2,Not worth the price I paid.,Delivery,Negative,2024-03-23,2024,March
6848727,7140244766,86067293,4,Customer service was very helpful.,App Experience,Positive,2023-06-08,2023,June
7874507,7967974077,45066676,4,"It was okay, nothing special.",Customer Service,Neutral,2024-06-07,2024,June
7897801,7456822422,81822935,4,"Average experience, could improve.",Customer Service,Neutral,2023-08-12,2023,August
3955477,4813468096,34668988,3,"It was okay, nothing special.",Customer Service,Neutral,2024-10-02,2024,October
8361895,8618576020,15484407,5,Great prices and fast delivery!,Product Quality,Positive,2024-01-18,2024,January
8998981,3727646442,12077371,2,Product was damaged during delivery.,App Experience,Negative,2023-07-21,2023,July
8658242,9208156337,39959491,2,Delivery was late and I was unhappy.,Customer Service,Negative,2024-09-23,2024,September
6830287,8328118787,14839726,5,Customer service was very helpful.,App Experience,Positive,2023-05-14,2023,May
3971008,580528836,91550885,4,The product met my expectations.,Product Quality,Neutral,2023-10-20,2023,October
2149421,3350662630,60620291,1,Taste was not as expected.,Product Quality,Negative,2023-03-07,2023,March
7486824,6716381725,19682060,4,"It was okay, nothing special.",Product Quality,Neutral,2023-05-05,2023,May
5794134,2249567137,20298398,2,Customer service was not helpful.,Customer Service,Negative,2024-06-04,2024,June
428746,7484465509,73393269,1,The packaging was poor.,Customer Service,Negative,2024-09-27,2024,September
9959366,2577208156,86995126,3,Product was damaged during delivery.,Product Quality,Negative,2024-08-10,2024,August
1047169,3321905621,37759707,2,Taste was not as expected.,Product Quality,Negative,2024-10-19,2024,October
3666835,6686839282,71615827,3,Delivery was late and I was unhappy.,Customer Service,Negative,2023-07-24,2023,July
4528424,5095558661,70220141,1,Delivery was late and I was unhappy.,Product Quality,Negative,2023-06-05,2023,June
1661576,112658009,35144658,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-11-07,2023,November
3214742,1343610513,18113428,1,Items were missing from my order.,Customer Service,Negative,2023-07-17,2023,July
9348855,7190610535,59094034,3,"It was okay, nothing special.",Delivery,Neutral,2024-03-22,2024,March
1880170,5069426001,31940833,3,"Average experience, could improve.",Delivery,Neutral,2024-01-13,2024,January
4822708,5655369002,19091057,2,Product was damaged during delivery.,Delivery,Negative,2023-08-25,2023,August
2640301,5761530160,84824280,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-23,2024,February
5886463,4772519706,17106161,4,"Excellent quality, will buy again!",Product Quality,Positive,2023-03-28,2023,March
198798,8209051735,69416782,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-02-13,2024,February
6189650,4870391666,80935110,4,Very happy with the service!,App Experience,Positive,2024-03-23,2024,March
6113964,7777975083,92098757,4,Very fresh and well-packaged.,Delivery,Positive,2024-06-24,2024,June
990607,8713948756,65514005,4,"Average experience, could improve.",Product Quality,Neutral,2023-11-16,2023,November
3349831,6191050157,90021871,4,"Average experience, could improve.",Product Quality,Neutral,2023-11-05,2023,November
4202073,4060449266,1771249,5,Good selection of products.,Customer Service,Positive,2024-09-03,2024,September
4356181,5657605506,63402854,3,The packaging was poor.,Product Quality,Negative,2024-05-30,2024,May
5935254,8851743592,70608515,4,"Average experience, could improve.",Product Quality,Neutral,2024-02-13,2024,February
7700843,4689717606,91791128,4,"Average experience, could improve.",Delivery,Neutral,2023-05-07,2023,May
1919314,2860246948,8791577,3,"It was okay, nothing special.",Product Quality,Neutral,2024-09-25,2024,September
4463843,2875550803,40387944,1,Delivery was late and I was unhappy.,App Experience,Negative,2024-02-28,2024,February
5430121,5340575011,77015367,5,Will definitely order again.,Delivery,Positive,2023-09-28,2023,September
2057194,7717156533,18791381,4,Items were in perfect condition.,App Experience,Positive,2023-04-04,2023,April
4780931,8297255359,56764791,4,Very happy with the service!,Product Quality,Positive,2023-06-26,2023,June
5723232,7873234939,31923338,3,Product was damaged during delivery.,Delivery,Negative,2024-10-09,2024,October
6433218,3668515922,22321208,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-08-23,2023,August
7072403,8356690330,88324928,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-07-15,2023,July
118938,3508620293,40277444,1,The order was incorrect.,Product Quality,Negative,2023-03-08,2023,March
1423397,9998297778,7728406,3,"It was okay, nothing special.",Customer Service,Neutral,2023-09-22,2023,September
5419897,3898421710,78750264,3,Items were missing from my order.,Product Quality,Negative,2023-08-31,2023,August
1233739,3960980694,52417972,5,Good selection of products.,Customer Service,Positive,2024-06-21,2024,June
5454727,5008395294,1108176,3,Delivery was late and I was unhappy.,Customer Service,Negative,2023-12-22,2023,December
7321410,3722869004,66140659,4,The product met my expectations.,Product Quality,Neutral,2023-07-20,2023,July
1535389,8391555591,14006996,5,"Overall good experience, thank you!",Product Quality,Positive,2023-08-25,2023,August
1932105,8063730776,95912198,1,I had a bad experience.,Product Quality,Negative,2024-09-21,2024,September
2485712,9052752169,62510499,1,Delivery was late and I was unhappy.,Customer Service,Negative,2024-11-01,2024,November
7095114,7471416647,75566105,4,"It was okay, nothing special.",Product Quality,Neutral,2023-03-29,2023,March
8754801,848332407,376144,4,"Average experience, could improve.",Delivery,Neutral,2024-04-22,2024,April
708906,4062701987,8383197,4,Items were in perfect condition.,Product Quality,Positive,2023-12-18,2023,December
6114451,8723912832,94552818,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-01-19,2024,January
3904154,9099298435,2233446,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-02-22,2024,February
6331158,5645691241,3786105,2,Not worth the price I paid.,Delivery,Negative,2023-10-12,2023,October
5337672,8258019846,61024977,2,Items were missing from my order.,Product Quality,Negative,2024-01-24,2024,January
6075585,2732162016,99361865,3,Customer service was not helpful.,Customer Service,Negative,2023-05-27,2023,May
9148692,1561902412,91448742,3,Not worth the price I paid.,Customer Service,Negative,2023-08-06,2023,August
2620357,8979476889,49970560,4,"It was okay, nothing special.",Customer Service,Neutral,2023-06-06,2023,June
2110118,8373953053,46515922,3,Not worth the price I paid.,Customer Service,Negative,2024-10-25,2024,October
3923366,7021309133,59353207,3,"Average experience, could improve.",App Experience,Neutral,2024-06-08,2024,June
4219934,3447085029,188838,3,"It was okay, nothing special.",App Experience,Neutral,2023-04-25,2023,April
7017828,9284767341,82160592,4,Great prices and fast delivery!,Customer Service,Positive,2024-04-03,2024,April
3124544,9770431940,86715467,3,"It was okay, nothing special.",Customer Service,Neutral,2024-06-06,2024,June
4248541,9650124390,46717997,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-04-24,2024,April
6816809,9826894858,67386193,3,The product met my expectations.,Delivery,Neutral,2024-06-21,2024,June
6782753,4466839873,8361353,4,"Excellent quality, will buy again!",Customer Service,Positive,2023-09-12,2023,September
6472024,4331471900,59094034,2,The order was incorrect.,Product Quality,Negative,2024-07-20,2024,July
3791212,5777824005,73428596,4,"Average experience, could improve.",Product Quality,Neutral,2023-03-22,2023,March
3707264,8795242622,90246977,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-03-26,2023,March
5712937,8561878376,12272282,4,The product met my expectations.,App Experience,Neutral,2024-01-29,2024,January
1999063,2113243643,66269844,4,"Average experience, could improve.",App Experience,Neutral,2023-12-17,2023,December
4759404,8497820340,90586029,4,"It was okay, nothing special.",App Experience,Neutral,2023-11-16,2023,November
2811358,3167184563,43860025,3,The product met my expectations.,App Experience,Neutral,2023-07-09,2023,July
316860,9997121955,46623192,5,"Excellent quality, will buy again!",App Experience,Positive,2024-04-21,2024,April
9479999,2954397481,93318833,1,Items were missing from my order.,Product Quality,Negative,2024-01-31,2024,January
8778008,8125884987,31718565,3,I had a bad experience.,Product Quality,Negative,2024-03-05,2024,March
7865973,3765873352,48418662,4,Good selection of products.,App Experience,Positive,2024-10-16,2024,October
6378864,7733310993,10562528,3,Not worth the price I paid.,App Experience,Negative,2023-03-31,2023,March
721269,738093341,30823988,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-03-17,2024,March
1943305,1837574319,24821281,4,"Overall good experience, thank you!",Delivery,Positive,2024-06-19,2024,June
4321323,2468420564,92027021,1,The packaging was poor.,Product Quality,Negative,2023-06-30,2023,June
8770514,5368005763,84824280,3,The order was incorrect.,App Experience,Negative,2024-07-30,2024,July
4021637,3823949592,1683786,3,Items were missing from my order.,Customer Service,Negative,2023-04-13,2023,April
8963005,6298008063,24104630,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-07-19,2023,July
1079217,2499190829,17159117,3,"Average experience, could improve.",Delivery,Neutral,2023-10-31,2023,October
2559841,491116137,71615827,3,The product met my expectations.,Product Quality,Neutral,2024-01-19,2024,January
3146820,2206269404,96009692,5,Highly recommended!,App Experience,Positive,2024-05-16,2024,May
5129748,1330806043,29415527,5,Very fresh and well-packaged.,Customer Service,Positive,2024-03-04,2024,March
3324824,6770858376,39957741,5,Will definitely order again.,App Experience,Positive,2024-11-01,2024,November
3538390,4466716432,29689766,5,Highly recommended!,Product Quality,Positive,2023-09-06,2023,September
9243996,8292554686,80833965,2,Very disappointed with the quality.,App Experience,Negative,2024-03-27,2024,March
6981223,4204069161,31576845,5,Customer service was very helpful.,Customer Service,Positive,2023-08-16,2023,August
